session_id,user_id,entry_page,exit_page,session_duration,device,session_date,traffic_source,category_viewed,is_logged_in,add_to_cart,checkout_start,purchase_completed,linked_order_id,bounce_flag
S01703,U0158,카테고리,홈,106,mobile,2025-09-10,paid_search,식품,Y,N,N,N,,N
S01704,U0443,상품상세,장바구니,299,desktop,2025-09-16,social,패션,N,Y,N,N,,N
S01705,U0474,검색,장바구니,104,mobile,2025-09-15,social,전자기기,Y,N,N,N,,N
S01706,U0057,상품상세,장바구니,67,desktop,2025-09-24,direct,식품,Y,N,N,N,,N
S01707,U0210,카테고리,홈,175,tablet,2025-09-23,referral,전자기기,Y,N,N,N,,N
S01708,U0265,카테고리,장바구니,118,mobile,2025-09-03,crm_push,식품,N,Y,N,N,,N
S01709,U0357,카테고리,검색,165,mobile,2025-09-19,paid_search,뷰티,Y,N,N,N,,N
S01710,U0366,홈,검색,112,mobile,2025-09-30,paid_search,홈리빙,Y,N,N,N,,N
S01711,U0128,카테고리,장바구니,193,mobile,2025-09-22,paid_search,패션,Y,Y,N,N,,N
S01712,U0306,검색,검색,134,mobile,2025-09-19,direct,뷰티,Y,N,N,N,,N
S01713,U0328,홈,검색,42,mobile,2025-09-21,direct,패션,Y,N,N,N,,N
S01714,U0222,상품상세,완료,513,desktop,2025-09-12,direct,식품,Y,Y,Y,Y,O00936,N
S01715,U0091,상품상세,홈,225,desktop,2025-09-10,paid_search,뷰티,Y,N,N,N,,N
S01716,U0053,검색,장바구니,341,mobile,2025-09-13,crm_push,뷰티,Y,Y,N,N,,N
S01717,U0025,카테고리,홈,116,mobile,2025-09-22,social,뷰티,Y,N,N,N,,N
S01718,U0475,카테고리,장바구니,129,desktop,2025-09-17,organic_search,패션,Y,N,N,N,,N
S01719,U0420,홈,홈,112,mobile,2025-09-03,organic_search,뷰티,N,N,N,N,,N
S01720,U0053,홈,검색,143,mobile,2025-09-26,social,전자기기,Y,N,N,N,,N
S01721,U0434,검색,검색,217,mobile,2025-09-13,referral,패션,N,N,N,N,,N
S01722,U0068,홈,홈,145,mobile,2025-09-30,organic_search,패션,Y,N,N,N,,N
S01723,U0414,홈,홈,59,mobile,2025-09-27,organic_search,식품,Y,N,N,N,,N
S01724,U0038,카테고리,검색,223,tablet,2025-09-01,direct,식품,N,N,N,N,,N
S01725,U0320,검색,홈,144,desktop,2025-09-19,organic_search,뷰티,N,N,N,N,,N
S01726,U0176,검색,장바구니,151,mobile,2025-09-06,direct,뷰티,Y,Y,N,N,,N
S01727,U0394,상품상세,장바구니,199,desktop,2025-09-15,social,패션,N,N,N,N,,N
S01728,U0274,상품상세,완료,461,mobile,2025-09-02,social,전자기기,Y,Y,Y,Y,O00984,N
S01729,U0111,카테고리,검색,155,mobile,2025-09-25,organic_search,홈리빙,Y,N,N,N,,N
S01730,U0123,홈,검색,83,mobile,2025-09-22,crm_push,뷰티,N,N,N,N,,N
S01731,U0242,홈,검색,139,desktop,2025-09-01,social,뷰티,Y,N,N,N,,N
S01732,U0321,검색,홈,120,mobile,2025-09-02,paid_search,전자기기,N,N,N,N,,N
S01733,U0134,카테고리,검색,273,mobile,2025-09-02,referral,패션,Y,Y,Y,N,,N
S01734,U0243,검색,홈,123,mobile,2025-09-23,direct,뷰티,Y,N,N,N,,N
S01735,U0101,검색,검색,67,mobile,2025-09-10,referral,뷰티,N,N,N,N,,N
S01736,U0300,카테고리,검색,173,desktop,2025-09-16,social,패션,Y,N,N,N,,N
S01737,U0074,검색,검색,141,mobile,2025-09-19,organic_search,뷰티,Y,N,N,N,,N
S01738,U0003,홈,장바구니,77,desktop,2025-09-16,paid_search,패션,N,Y,N,N,,N
S01739,U0186,검색,홈,38,mobile,2025-09-05,crm_push,홈리빙,Y,N,N,N,,N
S01740,U0324,홈,홈,53,mobile,2025-09-20,social,홈리빙,Y,N,N,N,,N
S01741,U0103,카테고리,검색,107,desktop,2025-09-06,paid_search,패션,Y,N,N,N,,N
S01742,U0280,홈,장바구니,165,desktop,2025-09-27,direct,전자기기,Y,Y,N,N,,N
S01743,U0230,상품상세,검색,151,tablet,2025-09-14,organic_search,홈리빙,Y,N,N,N,,N
S01744,U0035,상품상세,홈,133,mobile,2025-09-25,paid_search,홈리빙,N,N,N,N,,N
S01745,U0333,홈,장바구니,10,mobile,2025-09-10,organic_search,홈리빙,N,N,N,N,,Y
S01746,U0353,카테고리,검색,156,desktop,2025-09-26,social,뷰티,Y,N,N,N,,N
S01747,U0346,검색,검색,51,mobile,2025-09-06,referral,식품,Y,N,N,N,,N
S01748,U0121,홈,검색,119,mobile,2025-09-05,direct,패션,Y,N,N,N,,N
S01749,U0406,홈,검색,10,mobile,2025-09-17,crm_push,홈리빙,Y,N,N,N,,Y
S01750,U0325,카테고리,검색,49,mobile,2025-09-12,social,뷰티,Y,N,N,N,,N
S01751,U0281,검색,홈,158,mobile,2025-09-19,social,패션,Y,N,N,N,,N
S01752,U0249,홈,홈,108,mobile,2025-09-10,direct,식품,Y,N,N,N,,N
S01753,U0029,검색,홈,134,mobile,2025-09-25,social,전자기기,N,N,N,N,,N
S01754,U0245,검색,홈,111,mobile,2025-09-15,organic_search,식품,N,N,N,N,,N
S01755,U0372,검색,검색,55,mobile,2025-09-23,social,식품,Y,N,N,N,,N
S01756,U0206,카테고리,검색,96,desktop,2025-09-23,crm_push,패션,N,N,N,N,,N
S01757,U0335,검색,검색,72,tablet,2025-09-02,organic_search,전자기기,N,N,N,N,,N
S01758,U0349,홈,장바구니,242,mobile,2025-09-30,paid_search,식품,Y,Y,N,N,,N
S01759,U0010,카테고리,완료,470,mobile,2025-09-28,paid_search,패션,Y,Y,Y,Y,O00990,N
S01760,U0174,카테고리,검색,207,mobile,2025-09-04,social,홈리빙,Y,N,N,N,,N
S01761,U0104,카테고리,검색,126,mobile,2025-09-18,direct,전자기기,Y,N,N,N,,N
S01762,U0245,홈,홈,20,mobile,2025-09-03,crm_push,홈리빙,Y,N,N,N,,Y
S01763,U0495,홈,홈,39,mobile,2025-09-29,social,홈리빙,Y,N,N,N,,N
S01764,U0493,홈,홈,189,mobile,2025-09-22,referral,패션,N,N,N,N,,N
S01765,U0197,홈,검색,10,mobile,2025-09-23,direct,홈리빙,Y,N,N,N,,Y
S01766,U0223,홈,장바구니,10,mobile,2025-09-04,referral,패션,Y,N,N,N,,Y
S01767,U0207,홈,홈,31,mobile,2025-09-29,paid_search,전자기기,Y,N,N,N,,Y
S01768,U0491,카테고리,검색,87,mobile,2025-09-30,social,전자기기,N,N,N,N,,N
S01769,U0281,홈,검색,10,mobile,2025-09-01,paid_search,패션,Y,N,N,N,,Y
S01770,U0482,검색,검색,10,mobile,2025-09-11,social,뷰티,N,N,N,N,,Y
S01771,U0294,검색,검색,141,tablet,2025-09-02,social,전자기기,Y,N,N,N,,N
S01772,U0095,홈,장바구니,139,mobile,2025-09-03,organic_search,식품,N,N,N,N,,N
S01773,U0101,홈,홈,123,mobile,2025-09-01,organic_search,홈리빙,Y,N,N,N,,N
S01774,U0312,상품상세,홈,131,mobile,2025-09-11,organic_search,홈리빙,Y,N,N,N,,N
S01775,U0351,홈,홈,85,desktop,2025-09-01,direct,전자기기,Y,N,N,N,,N
S01776,U0266,검색,검색,31,mobile,2025-09-22,social,뷰티,Y,N,N,N,,Y
S01777,U0228,상품상세,검색,114,mobile,2025-09-30,crm_push,뷰티,Y,N,N,N,,N
S01778,U0005,카테고리,검색,162,desktop,2025-09-17,paid_search,뷰티,Y,N,N,N,,N
S01779,U0063,홈,검색,139,desktop,2025-09-23,direct,전자기기,Y,N,N,N,,N
S01780,U0482,상품상세,검색,155,mobile,2025-09-03,social,식품,Y,N,N,N,,N
S01781,U0352,검색,장바구니,353,mobile,2025-09-27,crm_push,홈리빙,Y,Y,N,N,,N
S01782,U0127,홈,홈,10,mobile,2025-09-15,direct,식품,N,N,N,N,,Y
S01783,U0131,검색,홈,207,mobile,2025-09-01,direct,뷰티,Y,N,N,N,,N
S01784,U0039,검색,홈,142,desktop,2025-09-16,crm_push,패션,N,N,N,N,,N
S01785,U0464,홈,검색,33,mobile,2025-09-21,paid_search,뷰티,Y,N,N,N,,Y
S01786,U0133,검색,홈,52,mobile,2025-09-05,crm_push,식품,N,N,N,N,,N
S01787,U0010,카테고리,홈,251,tablet,2025-09-19,crm_push,뷰티,Y,N,N,N,,N
S01788,U0421,홈,장바구니,169,mobile,2025-09-10,paid_search,뷰티,N,Y,Y,N,,N
S01789,U0017,홈,장바구니,127,desktop,2025-09-17,direct,패션,Y,Y,N,N,,N
S01790,U0088,검색,홈,185,mobile,2025-09-15,paid_search,전자기기,Y,N,N,N,,N
S01791,U0083,검색,홈,132,desktop,2025-09-12,organic_search,전자기기,N,N,N,N,,N
S01792,U0318,검색,장바구니,121,tablet,2025-09-28,direct,홈리빙,N,Y,N,N,,N
S01793,U0448,카테고리,완료,393,mobile,2025-09-24,social,패션,Y,Y,Y,Y,O00995,N
S01794,U0380,검색,홈,105,mobile,2025-09-08,direct,식품,Y,N,N,N,,N
S01795,U0014,카테고리,장바구니,206,mobile,2025-09-29,direct,전자기기,Y,N,N,N,,N
S01796,U0321,검색,홈,36,mobile,2025-09-01,referral,식품,Y,N,N,N,,N
S01797,U0256,검색,검색,166,tablet,2025-09-21,social,패션,Y,N,N,N,,N
S01798,U0434,홈,검색,10,mobile,2025-09-16,organic_search,패션,Y,N,N,N,,Y
S01799,U0386,홈,검색,47,mobile,2025-09-30,social,패션,N,N,N,N,,N
S01800,U0265,홈,검색,90,mobile,2025-09-18,direct,전자기기,N,N,N,N,,N
S01801,U0437,상품상세,장바구니,313,tablet,2025-09-12,direct,식품,Y,Y,Y,N,,N
S01802,U0397,상품상세,검색,147,mobile,2025-09-17,organic_search,패션,Y,N,N,N,,N
S01803,U0067,홈,검색,10,mobile,2025-09-14,crm_push,패션,N,N,N,N,,Y
S01804,U0226,상품상세,홈,222,mobile,2025-09-30,organic_search,홈리빙,Y,N,N,N,,N
S01805,U0110,상품상세,홈,205,desktop,2025-09-15,paid_search,뷰티,Y,N,N,N,,N
S01806,U0481,상품상세,완료,373,mobile,2025-09-13,organic_search,패션,Y,Y,Y,Y,O00768,N
S01807,U0254,상품상세,검색,171,mobile,2025-09-21,paid_search,홈리빙,Y,N,N,N,,N
S01808,U0434,홈,검색,10,mobile,2025-09-14,direct,전자기기,Y,N,N,N,,Y
S01809,U0299,홈,검색,194,desktop,2025-09-15,paid_search,패션,Y,N,N,N,,N
S01810,U0350,상품상세,검색,223,mobile,2025-09-29,referral,전자기기,Y,N,N,N,,N
S01811,U0079,카테고리,홈,159,desktop,2025-09-10,crm_push,패션,N,N,N,N,,N
S01812,U0100,카테고리,검색,109,mobile,2025-09-28,organic_search,전자기기,N,N,N,N,,N
S01813,U0101,카테고리,검색,153,mobile,2025-09-26,social,식품,N,N,N,N,,N
S01814,U0165,홈,홈,29,mobile,2025-09-30,organic_search,패션,Y,N,N,N,,Y
S01815,U0315,검색,검색,108,mobile,2025-09-29,crm_push,패션,Y,N,N,N,,N
S01816,U0207,홈,장바구니,159,desktop,2025-09-10,organic_search,홈리빙,N,N,N,N,,N
S01817,U0182,상품상세,결제,520,mobile,2025-09-12,paid_search,홈리빙,Y,Y,Y,N,,N
S01818,U0442,검색,장바구니,219,desktop,2025-09-18,direct,패션,N,Y,N,N,,N
S01819,U0374,홈,장바구니,10,mobile,2025-09-03,direct,식품,Y,N,N,N,,Y
S01820,U0189,상품상세,검색,248,mobile,2025-09-06,direct,패션,N,N,N,N,,N
S01821,U0462,상품상세,검색,118,mobile,2025-09-13,paid_search,뷰티,Y,N,N,N,,N
S01822,U0008,홈,홈,190,mobile,2025-09-02,organic_search,홈리빙,Y,N,N,N,,N
S01823,U0233,상품상세,검색,128,tablet,2025-09-25,referral,홈리빙,Y,N,N,N,,N
S01824,U0470,카테고리,검색,275,desktop,2025-09-25,referral,뷰티,N,N,N,N,,N
S01825,U0157,검색,홈,152,mobile,2025-09-19,direct,패션,N,N,N,N,,N
S01826,U0192,홈,홈,113,tablet,2025-09-08,direct,전자기기,Y,N,N,N,,N
S01827,U0349,카테고리,홈,64,mobile,2025-09-18,paid_search,뷰티,Y,N,N,N,,N
S01828,U0177,상품상세,홈,230,mobile,2025-09-24,direct,홈리빙,Y,N,N,N,,N
S01829,U0399,상품상세,홈,255,mobile,2025-09-18,crm_push,패션,Y,N,N,N,,N
S01830,U0012,홈,장바구니,129,mobile,2025-09-26,referral,식품,Y,N,N,N,,N
S01831,U0479,검색,검색,46,mobile,2025-09-06,referral,전자기기,Y,N,N,N,,N
S01832,U0334,검색,홈,158,mobile,2025-09-01,referral,패션,N,N,N,N,,N
S01833,U0064,검색,장바구니,196,mobile,2025-09-12,direct,뷰티,N,Y,N,N,,N
S01834,U0375,홈,장바구니,25,mobile,2025-09-29,organic_search,뷰티,Y,Y,N,N,,N
S01835,U0211,상품상세,완료,472,tablet,2025-09-14,paid_search,홈리빙,Y,Y,Y,Y,O00769,N
S01836,U0415,상품상세,완료,347,mobile,2025-09-19,paid_search,식품,Y,Y,Y,Y,O00782,N
S01837,U0112,카테고리,홈,202,mobile,2025-09-06,organic_search,홈리빙,Y,N,N,N,,N
S01838,U0140,상품상세,장바구니,255,mobile,2025-09-10,paid_search,홈리빙,Y,Y,N,N,,N
S01839,U0458,검색,홈,198,desktop,2025-09-19,direct,전자기기,Y,N,N,N,,N
S01840,U0114,검색,검색,145,mobile,2025-09-16,direct,홈리빙,N,N,N,N,,N
S01841,U0113,홈,검색,63,tablet,2025-09-21,social,뷰티,N,N,N,N,,N
S01842,U0230,상품상세,장바구니,251,tablet,2025-09-30,referral,패션,Y,Y,N,N,,N
S01843,U0464,검색,검색,158,mobile,2025-09-09,organic_search,뷰티,Y,N,N,N,,N
S01844,U0226,상품상세,장바구니,308,mobile,2025-09-17,direct,홈리빙,Y,Y,N,N,,N
S01845,U0186,상품상세,검색,273,desktop,2025-09-01,direct,패션,Y,N,N,N,,N
S01846,U0173,홈,장바구니,124,mobile,2025-09-08,paid_search,패션,Y,Y,N,N,,N
S01847,U0467,홈,결제,252,mobile,2025-09-25,referral,홈리빙,Y,Y,Y,N,,N
S01848,U0115,상품상세,검색,179,mobile,2025-09-18,crm_push,패션,Y,N,N,N,,N
S01849,U0199,상품상세,장바구니,216,mobile,2025-09-17,organic_search,패션,Y,Y,N,N,,N
S01850,U0277,카테고리,장바구니,188,desktop,2025-09-08,social,홈리빙,Y,Y,N,N,,N
S01851,U0408,상품상세,홈,214,desktop,2025-09-29,social,뷰티,N,N,N,N,,N
S01852,U0346,카테고리,장바구니,324,mobile,2025-09-24,referral,패션,N,Y,Y,N,,N
S01853,U0388,홈,홈,51,desktop,2025-09-10,crm_push,뷰티,Y,N,N,N,,N
S01854,U0007,상품상세,완료,448,mobile,2025-09-19,direct,식품,Y,Y,Y,Y,O00783,N
S01855,U0387,홈,장바구니,224,desktop,2025-09-02,direct,패션,N,Y,N,N,,N
S01856,U0338,검색,검색,51,mobile,2025-09-11,direct,식품,Y,N,N,N,,N
S01857,U0240,홈,홈,105,mobile,2025-09-14,referral,패션,Y,N,N,N,,N
S01858,U0228,홈,장바구니,10,mobile,2025-09-16,organic_search,패션,N,N,N,N,,Y
S01859,U0263,검색,장바구니,266,mobile,2025-09-04,crm_push,뷰티,Y,Y,Y,N,,N
S01860,U0002,검색,검색,186,desktop,2025-09-17,direct,뷰티,Y,N,N,N,,N
S01861,U0430,카테고리,홈,105,desktop,2025-09-30,social,전자기기,Y,N,N,N,,N
S01862,U0175,상품상세,장바구니,357,desktop,2025-09-22,paid_search,전자기기,N,Y,N,N,,N
S01863,U0242,검색,검색,133,desktop,2025-09-01,organic_search,전자기기,Y,N,N,N,,N
S01864,U0460,홈,홈,10,mobile,2025-09-01,paid_search,뷰티,Y,N,N,N,,Y
S01865,U0474,홈,홈,55,mobile,2025-09-22,paid_search,식품,Y,N,N,N,,N
S01866,U0385,상품상세,장바구니,291,mobile,2025-09-09,referral,홈리빙,Y,Y,N,N,,N
S01867,U0328,홈,홈,54,mobile,2025-09-28,direct,패션,N,N,N,N,,N
S01868,U0312,상품상세,검색,184,mobile,2025-09-28,paid_search,식품,N,N,N,N,,N
S01869,U0413,홈,홈,11,tablet,2025-09-30,referral,패션,N,N,N,N,,Y
S01870,U0244,홈,홈,156,mobile,2025-09-21,paid_search,식품,Y,N,N,N,,N
S01871,U0394,상품상세,홈,256,desktop,2025-09-23,paid_search,패션,Y,N,N,N,,N
S01872,U0134,검색,홈,288,desktop,2025-09-01,direct,식품,Y,N,N,N,,N
S01873,U0188,검색,검색,335,mobile,2025-09-18,crm_push,패션,N,N,Y,N,,N
S01874,U0052,상품상세,홈,74,mobile,2025-09-09,paid_search,뷰티,Y,N,N,N,,N
S01875,U0469,홈,홈,26,desktop,2025-09-06,social,전자기기,N,N,N,N,,Y
S01876,U0082,검색,홈,97,desktop,2025-09-02,social,식품,Y,N,N,N,,N
S01877,U0324,검색,홈,10,mobile,2025-09-06,social,패션,Y,N,N,N,,Y
S01878,U0476,상품상세,홈,262,mobile,2025-09-04,direct,패션,Y,N,N,N,,N
S01879,U0217,홈,장바구니,86,desktop,2025-09-12,referral,식품,Y,Y,N,N,,N
S01880,U0331,홈,검색,25,desktop,2025-09-14,organic_search,식품,Y,N,N,N,,Y
S01881,U0303,검색,홈,45,desktop,2025-09-16,social,홈리빙,Y,N,N,N,,N
S01882,U0341,홈,홈,144,desktop,2025-09-10,direct,패션,Y,N,N,N,,N
S01883,U0174,검색,홈,191,mobile,2025-09-12,organic_search,홈리빙,Y,N,N,N,,N
S01884,U0005,홈,홈,164,desktop,2025-09-13,organic_search,홈리빙,N,N,N,N,,N
S01885,U0254,카테고리,완료,472,desktop,2025-09-07,referral,전자기기,Y,Y,Y,Y,O00791,N
S01886,U0349,상품상세,홈,225,mobile,2025-09-08,social,홈리빙,Y,N,N,N,,N
S01887,U0439,검색,검색,198,desktop,2025-09-28,direct,패션,Y,N,N,N,,N
S01888,U0193,검색,홈,43,mobile,2025-09-03,paid_search,식품,Y,N,N,N,,N
S01889,U0247,검색,검색,10,mobile,2025-09-30,crm_push,식품,Y,N,N,N,,Y
S01890,U0112,카테고리,검색,228,mobile,2025-09-23,referral,패션,N,Y,Y,N,,N
S01891,U0438,검색,홈,164,mobile,2025-09-22,paid_search,패션,N,N,N,N,,N
S01892,U0365,홈,완료,341,mobile,2025-09-02,paid_search,뷰티,N,Y,Y,Y,O00964,N
S01893,U0436,검색,홈,91,mobile,2025-09-29,direct,홈리빙,Y,N,N,N,,N
S01894,U0244,홈,검색,208,mobile,2025-09-01,direct,홈리빙,Y,N,N,N,,N
S01895,U0424,검색,홈,201,mobile,2025-09-16,organic_search,패션,Y,N,N,N,,N
S01896,U0303,카테고리,검색,279,desktop,2025-09-21,paid_search,뷰티,Y,N,N,N,,N
S01897,U0397,홈,검색,10,mobile,2025-09-30,social,전자기기,Y,N,N,N,,Y
S01898,U0198,홈,검색,29,desktop,2025-09-14,social,뷰티,N,N,N,N,,Y
S01899,U0025,검색,홈,68,mobile,2025-09-07,organic_search,패션,Y,N,N,N,,N
S01900,U0346,카테고리,결제,332,mobile,2025-09-30,direct,뷰티,Y,Y,Y,N,,N
S01901,U0424,검색,홈,182,mobile,2025-09-15,organic_search,전자기기,Y,N,N,N,,N
S01902,U0359,홈,검색,10,mobile,2025-09-27,organic_search,패션,Y,N,N,N,,Y
S01903,U0069,상품상세,장바구니,201,mobile,2025-09-29,crm_push,패션,Y,Y,Y,N,,N
S01904,U0387,홈,검색,36,tablet,2025-09-02,organic_search,뷰티,Y,N,N,N,,N
S01905,U0315,카테고리,홈,30,mobile,2025-09-21,direct,패션,Y,N,N,N,,Y
S01906,U0008,홈,홈,221,mobile,2025-09-19,social,전자기기,Y,N,N,N,,N
S01907,U0096,홈,검색,80,desktop,2025-09-04,referral,전자기기,N,N,N,N,,N
S01908,U0187,검색,검색,161,mobile,2025-09-30,organic_search,전자기기,N,N,N,N,,N
S01909,U0163,카테고리,홈,102,mobile,2025-09-25,organic_search,전자기기,Y,N,N,N,,N
S01910,U0420,홈,홈,101,mobile,2025-09-03,organic_search,전자기기,Y,N,N,N,,N
S01911,U0063,검색,홈,25,mobile,2025-09-23,direct,전자기기,Y,N,N,N,,Y
S01912,U0422,상품상세,장바구니,253,mobile,2025-09-12,direct,패션,Y,Y,N,N,,N
S01913,U0044,홈,장바구니,275,mobile,2025-09-13,organic_search,식품,Y,Y,N,N,,N
S01914,U0049,홈,홈,44,mobile,2025-09-15,social,전자기기,Y,N,N,N,,N
S01915,U0334,검색,장바구니,135,mobile,2025-09-27,organic_search,패션,Y,Y,N,N,,N
S01916,U0397,카테고리,장바구니,76,mobile,2025-09-20,paid_search,뷰티,N,N,N,N,,N
S01917,U0061,홈,홈,61,mobile,2025-09-23,social,전자기기,N,N,N,N,,N
S01918,U0153,홈,장바구니,130,tablet,2025-09-16,social,패션,N,N,N,N,,N
S01919,U0442,검색,홈,201,desktop,2025-09-24,crm_push,식품,N,N,N,N,,N
S01920,U0097,홈,홈,86,mobile,2025-09-04,crm_push,전자기기,Y,N,N,N,,N
S01921,U0439,상품상세,검색,255,desktop,2025-09-08,social,뷰티,N,N,N,N,,N
S01922,U0237,카테고리,장바구니,336,mobile,2025-09-24,social,전자기기,N,Y,Y,N,,N
S01923,U0141,검색,홈,216,mobile,2025-09-07,organic_search,홈리빙,Y,N,N,N,,N
S01924,U0347,상품상세,장바구니,383,mobile,2025-09-29,crm_push,전자기기,Y,Y,N,N,,N
S01925,U0199,홈,검색,91,mobile,2025-09-03,direct,전자기기,N,N,N,N,,N
S01926,U0212,검색,검색,90,mobile,2025-09-20,paid_search,식품,Y,N,N,N,,N
S01927,U0136,홈,홈,175,mobile,2025-09-09,direct,뷰티,Y,N,N,N,,N
S01928,U0155,상품상세,장바구니,246,mobile,2025-09-30,referral,패션,Y,Y,N,N,,N
S01929,U0470,홈,장바구니,10,mobile,2025-09-02,social,홈리빙,Y,N,N,N,,Y
S01930,U0269,상품상세,장바구니,248,mobile,2025-09-08,paid_search,식품,N,Y,N,N,,N
S01931,U0135,카테고리,검색,74,mobile,2025-09-21,paid_search,패션,N,N,N,N,,N
S01932,U0236,검색,홈,188,mobile,2025-09-08,organic_search,식품,Y,N,N,N,,N
S01933,U0405,홈,검색,10,desktop,2025-09-18,paid_search,전자기기,Y,N,N,N,,Y
S01934,U0228,상품상세,장바구니,273,mobile,2025-09-02,paid_search,뷰티,Y,Y,N,N,,N
S01935,U0243,검색,완료,463,mobile,2025-09-20,social,식품,Y,Y,Y,Y,O00981,N
S01936,U0447,검색,검색,101,tablet,2025-09-30,referral,전자기기,N,N,N,N,,N
S01937,U0415,검색,장바구니,204,mobile,2025-09-17,referral,홈리빙,N,Y,N,N,,N
S01938,U0044,카테고리,홈,146,desktop,2025-09-27,direct,뷰티,N,N,N,N,,N
S01939,U0103,검색,검색,253,mobile,2025-09-04,social,패션,Y,N,N,N,,N
S01940,U0347,홈,홈,38,tablet,2025-09-21,organic_search,식품,Y,N,N,N,,N
S01941,U0351,상품상세,장바구니,237,mobile,2025-09-16,referral,패션,Y,Y,N,N,,N
S01942,U0183,홈,장바구니,84,mobile,2025-09-05,direct,패션,Y,N,N,N,,N
S01943,U0425,카테고리,장바구니,192,mobile,2025-09-18,crm_push,식품,Y,Y,N,N,,N
S01944,U0305,검색,홈,10,mobile,2025-09-24,referral,전자기기,Y,N,N,N,,Y
S01945,U0212,홈,장바구니,183,desktop,2025-09-04,organic_search,패션,Y,Y,N,N,,N
S01946,U0163,상품상세,검색,242,mobile,2025-09-27,organic_search,홈리빙,Y,N,N,N,,N
S01947,U0366,홈,검색,90,desktop,2025-09-29,direct,전자기기,Y,N,N,N,,N
S01948,U0404,상품상세,장바구니,401,mobile,2025-09-16,direct,뷰티,Y,Y,N,N,,N
S01949,U0265,카테고리,홈,191,mobile,2025-09-06,crm_push,패션,Y,N,N,N,,N
S01950,U0325,상품상세,완료,329,mobile,2025-09-30,direct,식품,Y,Y,Y,Y,O00800,N
S01951,U0272,검색,결제,108,mobile,2025-09-26,social,식품,Y,N,Y,N,,N
S01952,U0064,홈,홈,10,mobile,2025-09-01,organic_search,패션,Y,N,N,N,,Y
S01953,U0246,카테고리,검색,114,mobile,2025-09-04,crm_push,패션,N,N,N,N,,N
S01954,U0012,홈,검색,79,desktop,2025-09-18,referral,패션,Y,N,N,N,,N
S01955,U0242,카테고리,완료,414,desktop,2025-09-29,social,뷰티,N,Y,Y,Y,O00832,N
S01956,U0478,홈,검색,33,mobile,2025-09-23,direct,패션,Y,N,N,N,,Y
S01957,U0384,홈,장바구니,10,mobile,2025-09-01,direct,전자기기,Y,N,N,N,,Y
S01958,U0247,홈,장바구니,190,desktop,2025-09-16,organic_search,뷰티,Y,N,N,N,,N
S01959,U0327,홈,결제,289,mobile,2025-09-26,social,전자기기,Y,Y,Y,N,,N
S01960,U0093,카테고리,홈,202,mobile,2025-09-26,paid_search,패션,N,N,N,N,,N
S01961,U0030,홈,장바구니,213,mobile,2025-09-20,organic_search,식품,Y,Y,N,N,,N
S01962,U0066,카테고리,검색,14,tablet,2025-09-28,direct,전자기기,Y,N,N,N,,Y
S01963,U0349,카테고리,검색,252,mobile,2025-09-09,organic_search,뷰티,Y,N,N,N,,N
S01964,U0162,상품상세,홈,175,tablet,2025-09-11,direct,식품,Y,N,N,N,,N
S01965,U0468,카테고리,검색,127,mobile,2025-09-06,crm_push,홈리빙,Y,N,N,N,,N
S01966,U0366,상품상세,장바구니,398,desktop,2025-09-08,social,뷰티,N,Y,N,N,,N
S01967,U0433,카테고리,장바구니,283,mobile,2025-09-26,paid_search,뷰티,Y,Y,N,N,,N
S01968,U0219,홈,홈,88,mobile,2025-09-28,crm_push,전자기기,Y,N,N,N,,N
S01969,U0312,상품상세,홈,283,mobile,2025-09-20,paid_search,홈리빙,Y,N,N,N,,N
S01970,U0138,홈,홈,61,mobile,2025-09-03,social,전자기기,Y,N,N,N,,N
S01971,U0255,카테고리,장바구니,204,mobile,2025-09-11,direct,패션,Y,Y,N,N,,N
S01972,U0151,카테고리,검색,85,mobile,2025-09-22,social,식품,Y,N,N,N,,N
S01973,U0479,상품상세,장바구니,209,mobile,2025-09-29,direct,패션,Y,Y,N,N,,N
S01974,U0413,검색,홈,38,mobile,2025-09-10,social,전자기기,Y,N,N,N,,N
S01975,U0297,상품상세,장바구니,151,mobile,2025-09-29,referral,뷰티,N,N,N,N,,N
S01976,U0434,카테고리,장바구니,158,desktop,2025-09-20,referral,패션,N,N,N,N,,N
S01977,U0079,상품상세,장바구니,297,desktop,2025-09-10,paid_search,뷰티,Y,N,N,N,,N
S01978,U0003,검색,검색,90,desktop,2025-09-05,direct,홈리빙,Y,N,N,N,,N
S01979,U0140,검색,검색,15,desktop,2025-09-28,organic_search,홈리빙,Y,N,N,N,,Y
S01980,U0467,홈,홈,82,mobile,2025-09-14,paid_search,홈리빙,Y,N,N,N,,N
S01981,U0270,검색,검색,34,mobile,2025-09-29,direct,패션,Y,N,N,N,,Y
S01982,U0189,홈,검색,14,mobile,2025-09-28,referral,뷰티,Y,N,N,N,,Y
S01983,U0398,카테고리,검색,202,desktop,2025-09-21,paid_search,전자기기,Y,N,N,N,,N
S01984,U0493,상품상세,홈,85,mobile,2025-09-02,direct,식품,Y,N,N,N,,N
S01985,U0230,홈,장바구니,87,tablet,2025-09-21,crm_push,홈리빙,N,N,N,N,,N
S01986,U0310,검색,홈,171,mobile,2025-09-30,social,패션,Y,N,N,N,,N
S01987,U0374,홈,검색,97,mobile,2025-09-23,paid_search,식품,Y,N,N,N,,N
